%  1 - Time
%  2 - Pitch angle rate goal
%  3 - Pitch angle goal
%  4 - Altitude rate goal
%  5 - Altitude goal
%  6 - Pitch angle rate
%  7 - Pitch angle
%  8 - Altitude rate
%  9 - Altitude
% 10 - Elevator deflection


8.31098 0 0 -3.79444 18.9722 -0.253463 -2.46933 -475.64 -1653.77 0.261799
8.38497 0 0 -3.7387 18.6935 -0.253811 -2.4881 -480.274 -1689.14 0.261799
8.4598 0 0 -3.68317 18.4158 -0.25411 -2.5071 -484.967 -1725.25 0.261799
8.53556 0 0 -3.62778 18.1389 -0.254361 -2.52637 -489.723 -1762.17 0.261799
8.61234 0 0 -3.57249 17.8625 -0.254565 -2.54591 -494.548 -1799.96 0.261799
8.69003 0 0 -3.51742 17.5871 -0.254722 -2.56569 -499.436 -1838.57 0.261799
8.76777 0 0 -3.46315 17.3157 -0.254833 -2.5855 -504.333 -1877.59 0.261799
8.84567 0 0 -3.40961 17.0481 -0.2549 -2.60535 -509.244 -1917.06 0.261799
8.92379 0 0 -3.35675 16.7838 -0.254926 -2.62526 -514.176 -1957.04 0.261799
9.00222 0 0 -3.30451 16.5225 -0.254913 -2.64526 -519.132 -1997.56 0.261799
9.08104 0 0 -3.25283 16.2641 -0.254864 -2.66535 -524.117 -2038.67 0.261799
9.16032 0 0 -3.20165 16.0083 -0.254782 -2.68555 -529.137 -2080.43 0.261799
9.24015 0 0 -3.15094 15.7547 -0.254668 -2.70589 -534.197 -2122.87 0.261799
9.32061 0 0 -3.10065 15.5032 -0.254525 -2.72637 -539.3 -2166.06 0.261799
9.40178 0 0 -3.05072 15.2536 -0.254356 -2.74702 -544.453 -2210.04 0.261799
9.48374 0 0 -3.00111 15.0056 -0.254162 -2.76786 -549.661 -2254.88 0.261799
9.56661 0 0 -2.95178 14.7589 -0.253946 -2.78892 -554.931 -2300.65 0.261799
9.65048 0 0 -2.90268 14.5134 -0.253709 -2.81021 -560.268 -2347.41 0.261799
9.73548 0 0 -2.85376 14.2688 -0.253455 -2.83176 -565.68 -2395.26 0.261799
9.82173 0 0 -2.80495 14.0248 -0.253184 -2.85361 -571.176 -2444.29 0.261799
9.90937 0 0 -2.75621 13.7811 -0.252899 -2.87579 -576.764 -2494.6 0.261799
9.99859 0 0 -2.70747 13.5373 -0.252602 -2.89834 -582.456 -2546.31 0.261799
10.0896 0 0 -2.65864 13.2932 -0.252295 -2.92131 -588.263 -2599.57 0.261799
10.1826 0 0 -2.60964 13.0482 -0.251979 -2.94476 -594.201 -2654.56 0.261799
10.2779 0 0 -2.56037 12.8018 -0.251657 -2.96876 -600.289 -2711.48 0.261799
10.3759 0 0 -2.51068 12.5534 -0.251329 -2.9934 -606.551 -2770.62 0.261799
10.4771 0 0 -2.46039 12.302 -0.250998 -3.01881 -613.016 -2832.3 0.261799
10.5805 0 0 -2.41002 12.0501 -0.25067 -3.04475 -619.628 -2896.04 0.261799
10.6823 0 0 -2.36146 11.8073 -0.250358 -3.07025 -626.135 -2959.45 0.261799
